Weather Conditions,Province,Road Type,Vehicles type,Time Period,Suspected Cause,Accident Characteristics,Hour,Severity
0,2,1,10,0,72,35,17,1
0,76,5,8,0,16,152,18,0
0,3,1,10,0,16,35,18,1
0,2,1,7,0,16,7,18,0
0,3,1,10,0,16,35,18,0
0,7,1,8,0,22,3,18,3
0,64,1,3,4,16,29,19,3
0,2,1,8,4,38,22,19,0
0,2,4,8,4,103,7,19,0
0,19,1,8,4,22,3,20,1
0,58,1,10,4,95,35,22,0
0,31,5,5,4,16,36,22,0
6,20,1,7,1,16,35,0,0
0,1,1,8,1,16,35,0,3
6,56,1,10,1,16,35,2,3
0,35,1,10,1,16,35,3,0
0,2,1,10,1,16,35,4,0
0,21,1,10,3,16,35,6,0
0,74,1,8,3,16,35,6,1
0,58,1,8,3,16,7,7,1
0,64,1,5,3,90,35,7,0
0,26,7,8,3,16,7,7,1
5,33,5,6,3,26,7,8,0
0,60,1,5,3,63,7,8,3
0,56,1,5,3,16,29,8,0
0,71,5,10,3,16,36,8,0
5,13,1,8,3,16,35,9,1
0,25,1,10,3,69,3,9,1
0,28,1,3,3,16,7,9,3
0,45,4,15,2,16,35,10,0
0,3,1,15,2,16,35,10,0
0,28,1,8,2,16,35,10,0
0,9,1,5,2,82,35,10,0
0,15,4,8,2,42,7,10,1
0,9,1,6,2,16,7,11,0
0,63,1,3,5,83,19,12,3
0,21,4,10,5,42,28,12,1
0,28,6,8,0,16,22,13,0
0,53,1,8,0,16,29,13,1
0,21,1,6,0,16,7,14,2
0,9,1,10,0,16,7,14,1
0,76,5,8,0,42,7,16,0
0,74,1,10,0,42,7,16,0
0,74,4,8,0,42,7,16,0
0,28,4,8,0,16,35,16,0
0,66,1,6,0,31,35,17,0
0,21,5,3,0,69,36,17,1
0,69,1,8,0,16,3,17,3
0,2,1,6,0,16,7,18,0
0,2,1,10,0,16,7,18,1
0,68,5,3,4,15,145,19,3
0,27,1,8,4,16,7,19,0
0,22,1,10,4,87,7,19,0
0,69,5,8,4,16,36,19,1
0,76,7,8,4,42,29,20,2
0,15,5,6,4,16,152,21,3
0,24,5,10,4,16,36,21,0
0,31,1,8,4,69,35,21,1
0,2,7,0,4,0,5,22,0
0,75,1,8,4,16,35,23,0
0,2,7,0,4,0,5,23,1
0,35,1,8,4,16,35,23,1
0,63,1,3,5,83,0,12,3
0,68,5,3,4,15,0,19,3
0,2,5,0,4,0,5,22,0
0,2,7,0,4,0,5,23,1
0,28,1,3,1,16,7,0,3
0,70,1,10,1,16,35,1,1
0,14,1,8,1,16,35,1,0
0,28,1,5,1,16,35,2,1
0,10,5,8,1,16,36,4,1
0,66,5,10,1,16,36,4,0
0,19,1,8,1,16,35,4,0
0,8,0,6,1,16,7,4,1
0,58,1,8,1,69,7,5,1
0,57,1,15,1,16,7,5,2
0,10,1,8,1,16,35,5,1
0,17,1,9,3,16,35,6,1
0,55,1,5,3,17,35,6,0
0,56,1,8,3,16,35,6,0
0,71,5,8,3,16,36,7,0
0,61,1,8,3,16,7,7,1
0,26,1,10,3,69,35,7,1
0,15,1,10,3,16,35,7,1
0,4,1,10,3,69,35,8,1
0,44,1,8,3,23,29,8,2
0,69,4,3,3,42,7,8,1
0,4,1,15,3,16,35,8,0
0,67,1,3,3,16,35,8,3
0,49,1,8,3,16,7,8,1
0,4,1,10,3,16,35,9,1
0,66,7,8,3,15,8,9,2
0,26,5,7,3,69,36,9,1
0,22,1,6,3,16,7,9,0
0,2,1,10,2,16,7,10,0
0,64,1,10,2,69,35,10,2
0,19,1,10,2,42,7,10,0
0,54,1,15,2,16,35,10,0
0,20,5,10,2,16,29,11,3
0,35,5,3,2,16,29,11,3
0,26,1,8,2,42,29,11,3
0,67,1,10,5,16,7,12,1
0,72,5,8,5,16,36,12,3
0,2,1,4,5,16,7,12,1
0,37,1,5,5,69,35,12,1
0,2,1,6,5,42,7,12,0
5,13,1,3,0,16,7,13,1
0,2,1,8,0,16,7,13,0
0,52,1,8,0,16,7,13,0
0,2,1,3,0,16,7,13,1
0,15,5,8,0,16,29,14,1
0,44,1,5,0,16,29,14,3
0,58,4,10,0,69,36,15,0
0,50,5,8,0,16,36,15,0
0,6,1,14,0,69,7,15,1
0,27,1,8,0,16,7,15,0
0,20,1,3,0,42,7,16,1
0,9,1,10,0,16,7,18,0
0,69,1,8,0,16,7,18,2
0,27,1,3,4,16,35,19,3
0,6,1,10,4,16,22,19,3
0,9,1,10,4,77,46,19,0
0,77,1,6,4,87,35,20,1
0,2,1,10,4,16,7,20,0
0,2,1,8,4,16,7,20,1
0,66,1,13,4,16,7,20,3
0,59,5,8,4,16,36,20,0
0,2,1,10,4,16,7,21,0
0,52,1,3,4,15,90,21,3
0,6,1,10,4,69,29,22,1
0,63,1,4,4,16,35,22,1
0,71,1,10,4,16,35,22,0
0,2,1,10,4,16,35,22,1
0,2,7,0,4,0,7,22,0
0,2,1,10,4,16,35,22,0
0,52,1,7,4,16,7,23,2
0,70,1,10,4,16,35,23,1
0,66,7,8,3,15,0,9,2
0,52,1,3,4,15,0,21,3
0,2,7,0,4,0,7,22,0
0,37,1,10,1,16,35,0,1
0,53,5,10,1,16,36,0,0
0,29,1,10,1,16,35,1,1
0,15,5,10,1,16,36,1,1
0,24,1,10,1,16,35,1,0
0,2,1,7,1,16,7,2,0
0,15,1,5,1,69,35,2,3
0,9,1,10,1,16,22,2,3
0,7,4,8,1,38,28,3,2
0,58,1,10,1,69,35,3,0
0,40,1,8,1,69,35,4,1
0,58,1,8,1,16,35,4,1
0,57,1,5,3,69,35,6,0
0,73,1,8,3,16,7,6,1
0,9,1,8,3,16,7,6,0
0,2,1,6,3,16,7,6,1
0,40,1,10,3,16,35,7,0
0,44,1,3,3,16,35,7,0
0,38,1,8,3,77,46,8,3
0,2,1,3,3,16,7,8,0
0,11,1,8,3,16,35,9,0
0,3,1,8,2,16,7,10,0
0,9,1,10,2,16,7,10,0
0,2,1,8,2,16,7,10,1
0,9,1,15,2,16,35,11,0
0,2,1,8,2,16,7,11,0
0,58,1,10,2,42,7,11,1
0,2,5,10,2,16,36,11,0
0,19,5,6,2,16,36,11,0
0,7,4,8,2,16,7,11,1
0,33,1,10,5,23,35,12,1
0,21,1,6,5,16,7,12,0
0,27,1,10,0,16,7,13,0
0,58,5,3,0,16,3,13,3
0,2,1,10,0,16,7,13,1
0,8,1,10,0,16,35,14,0
0,5,4,1,0,69,3,14,3
0,2,1,10,0,16,7,14,0
0,2,1,5,0,16,7,14,1
0,27,1,8,0,16,7,14,0
0,17,5,8,0,16,7,15,1
0,4,5,10,0,16,36,15,0
0,75,5,10,0,42,7,15,0
0,22,1,10,0,16,7,15,3
0,69,4,5,0,82,35,16,0
0,21,4,6,0,16,35,16,3
0,43,1,8,0,42,7,16,1
0,4,7,5,0,17,46,17,0
0,72,1,3,0,16,7,18,1
0,44,4,8,0,16,7,18,2
0,60,4,8,0,84,35,18,1
0,76,1,10,0,42,7,18,1
0,67,1,15,0,16,7,18,1
0,61,1,8,4,16,7,19,1
0,7,1,8,4,16,29,20,1
0,54,1,10,4,100,7,20,0
0,2,1,6,4,16,7,20,0
0,49,4,8,4,16,36,20,1
0,33,1,6,4,23,35,21,0
0,11,1,10,4,16,7,21,3
0,67,4,7,4,16,7,21,2
0,29,1,10,4,16,7,21,0
0,25,5,8,4,84,36,22,1
0,10,6,10,4,16,22,22,3
0,19,1,8,4,69,4,22,2
6,75,1,15,4,87,35,23,0
0,59,5,8,4,16,36,23,1
0,14,4,10,4,16,35,23,0
0,3,1,8,4,16,35,23,0
0,19,1,8,4,69,3,22,2
0,11,1,8,1,16,35,1,0
0,40,1,10,1,16,35,1,1
0,35,5,8,1,65,35,1,0
0,43,4,10,1,16,35,1,1
0,7,1,8,1,16,22,1,2
0,71,1,8,1,69,35,2,1
0,43,1,8,1,16,35,2,0
0,46,1,8,1,16,35,2,0
0,58,1,10,1,69,35,2,1
0,11,1,10,1,16,35,3,0
0,37,1,8,1,16,35,3,0
0,15,1,10,1,16,35,3,0
0,24,5,8,1,16,36,3,1
0,2,1,10,1,16,7,4,0
0,69,1,10,1,16,35,4,0
0,15,1,8,1,69,35,4,0
0,64,1,8,1,69,35,4,0
0,2,1,6,1,16,7,4,1
0,2,1,10,1,16,35,5,0
0,2,1,8,1,16,7,5,0
0,59,1,10,1,69,35,5,0
0,15,1,7,1,69,35,5,0
0,4,1,8,3,69,35,6,1
0,58,1,7,3,69,35,6,0
0,12,1,8,3,16,35,7,0
0,58,1,3,3,42,7,7,1
0,64,7,8,3,42,7,7,1
0,66,1,2,3,84,68,7,2
0,19,1,10,3,16,7,7,0
0,19,1,10,3,16,7,7,0
0,19,4,8,3,42,7,8,3
0,75,5,6,3,16,36,9,1
0,5,1,5,3,42,7,9,1
0,9,1,10,3,16,7,9,1
0,5,1,8,3,16,7,9,0
0,2,1,8,3,16,7,9,0
0,70,1,5,3,42,7,9,1
0,73,1,3,3,16,35,9,3
0,56,1,8,3,16,35,9,1
0,56,1,3,3,16,7,9,1
0,31,4,8,3,16,7,9,1
0,9,1,10,2,16,7,10,0
0,14,1,8,2,16,35,10,1
0,26,1,9,2,69,8,11,3
0,5,1,8,2,16,7,11,0
0,59,1,4,2,16,7,11,0
0,58,1,8,2,49,35,11,1
0,29,1,8,2,16,7,11,0
0,49,1,2,2,16,7,11,3
0,3,1,8,5,16,7,12,0
0,29,1,8,5,16,7,12,0
0,2,1,8,5,16,7,12,0
0,54,1,10,0,16,7,13,0
0,43,1,8,0,16,35,13,0
0,11,1,3,0,16,7,13,1
0,54,1,8,0,16,35,14,0
0,52,5,10,0,97,101,14,0
0,2,1,8,0,16,7,14,0
0,20,1,8,0,16,35,14,1
0,72,4,8,0,16,29,14,1
0,58,4,7,0,16,29,14,1
0,9,1,15,0,16,35,15,0
0,2,1,3,0,16,7,15,1
0,73,1,8,0,49,35,15,0
0,44,4,3,0,16,7,15,1
0,12,1,8,0,16,35,16,0
0,8,0,4,0,16,7,16,0
0,50,1,0,0,42,29,16,3
0,35,1,10,0,42,29,17,3
0,55,1,7,0,42,7,17,3
0,71,1,8,0,42,29,17,2
0,28,1,8,0,16,35,18,0
0,45,1,3,0,14,22,18,2
0,6,1,10,0,42,7,18,0
0,15,1,8,4,69,35,19,1
0,15,1,8,4,16,35,19,1
0,3,1,10,4,16,35,19,1
0,76,1,8,4,16,35,19,1
0,15,7,8,4,42,46,19,3
0,45,1,8,4,44,35,20,0
0,76,1,3,4,16,7,20,2
0,48,4,8,4,84,5,20,3
0,56,1,8,4,16,35,20,0
0,45,5,10,4,42,36,21,0
0,19,1,8,4,44,22,21,1
0,58,4,8,4,16,152,21,0
0,2,1,6,4,16,7,21,1
0,2,1,10,4,69,35,22,1
0,55,1,8,4,17,35,22,0
0,71,5,8,4,49,152,22,0
0,67,5,3,4,16,36,22,3
0,58,1,7,4,16,7,23,2
0,24,1,8,4,69,35,23,2
0,65,1,10,4,84,35,23,2
0,66,5,8,4,16,29,23,0
0,66,1,2,3,84,0,7,2
0,26,1,9,2,69,0,11,3
0,52,5,10,0,97,0,14,0
0,6,1,8,1,16,7,0,1
0,52,1,3,1,42,7,0,2
1,38,1,10,1,84,141,0,1
0,72,5,3,1,84,36,0,2
0,19,1,3,1,16,35,0,3
0,26,5,2,1,84,21,0,1
0,40,1,6,1,16,35,0,1
0,29,1,8,1,16,7,1,3
0,12,1,6,1,16,7,1,1
2,76,1,3,1,69,141,1,1
0,64,1,8,1,16,7,1,1
0,55,5,8,1,14,22,1,3
6,2,1,8,1,69,35,1,1
0,45,1,3,1,85,7,1,3
0,2,1,6,1,16,7,1,0
6,56,4,8,1,42,28,1,0
0,44,1,8,1,16,35,1,0
0,52,1,8,1,16,35,1,2
0,41,1,8,1,69,35,2,0
4,22,5,3,1,84,90,2,0
0,35,1,8,1,84,35,2,0
0,49,6,10,1,16,22,2,1
0,19,1,8,1,16,35,2,1
0,40,1,6,1,16,35,2,3
0,9,1,3,1,16,35,3,1
0,2,1,10,1,69,35,3,0
0,13,7,3,1,15,146,3,1
0,64,4,3,1,16,22,3,3
0,2,1,3,1,16,35,3,2
0,9,1,8,1,16,29,3,3
0,28,1,10,1,16,35,3,1
6,75,4,8,1,16,35,3,0
0,71,1,5,1,16,35,4,1
0,37,1,10,1,16,35,4,1
0,44,4,10,1,16,7,4,0
0,2,1,8,1,77,7,4,1
0,14,1,8,1,16,35,4,1
0,20,1,8,1,16,35,4,0
0,2,1,8,1,16,7,4,0
0,2,1,8,1,16,7,4,0
0,73,1,10,1,16,35,4,1
0,47,1,8,1,16,7,4,0
0,36,1,3,1,84,35,4,1
0,48,1,10,1,16,35,5,1
0,36,5,3,1,84,152,5,1
0,33,1,3,1,16,35,5,1
0,49,1,8,1,84,35,5,3
0,58,5,1,1,16,3,5,3
0,59,1,8,1,69,35,5,2
0,37,1,7,1,16,7,5,2
0,44,1,10,1,16,3,5,3
0,52,1,7,1,42,7,5,1
0,2,1,10,1,16,35,5,1
0,55,5,3,1,17,36,5,1
0,43,5,10,1,16,36,5,1
0,43,1,10,1,16,35,5,0
0,14,5,3,1,21,75,5,1
0,37,1,4,3,69,35,6,1
0,18,1,10,3,16,35,6,1
0,50,1,8,3,22,3,6,2
0,55,1,3,3,23,35,6,2
0,44,7,8,3,16,35,6,2
0,75,1,10,3,16,35,6,2
0,50,1,5,3,42,7,6,0
0,64,6,8,3,16,7,7,0
0,11,1,14,3,69,22,7,1
0,2,1,14,3,42,7,7,1
0,55,7,3,3,21,80,7,1
0,7,5,3,3,42,7,7,2
0,5,1,10,3,16,7,7,0
0,16,1,10,3,16,7,7,2
0,66,1,3,3,21,74,7,2
0,22,1,3,3,14,22,7,2
0,67,1,3,3,16,35,7,1
0,69,1,8,3,16,7,7,2
0,3,1,3,3,21,73,8,1
0,58,1,8,3,69,35,8,1
0,15,5,8,3,49,36,8,0
0,69,1,8,3,16,29,8,2
0,7,6,5,3,16,36,8,0
0,15,1,10,3,69,35,8,0
0,54,5,10,3,16,7,8,0
0,54,5,10,3,16,7,8,0
0,71,5,10,3,16,7,8,0
5,23,1,15,3,16,35,8,2
0,76,4,8,3,16,7,8,1
0,46,1,8,3,16,7,8,1
0,15,1,10,3,42,7,9,0
0,69,1,8,3,16,7,9,2
0,60,1,8,3,16,7,9,3
4,20,7,3,3,85,33,9,2
0,19,1,10,3,16,7,9,1
0,48,1,3,3,16,35,9,3
0,19,4,0,3,42,7,9,3
0,73,1,3,3,41,23,9,1
0,73,1,8,3,42,7,9,1
0,46,1,10,3,16,7,9,1
0,75,5,8,3,16,7,9,0
0,45,1,6,3,16,7,9,2
0,13,7,3,3,16,46,9,1
5,20,1,10,3,16,35,9,0
0,32,4,3,3,42,7,9,3
0,6,1,8,3,15,144,9,1
0,27,1,5,3,16,7,9,1
0,23,1,3,2,16,35,10,2
0,2,1,10,2,16,7,10,0
0,38,1,3,2,16,22,10,1
0,39,1,3,2,16,35,10,2
0,68,4,15,2,100,7,10,1
0,57,4,3,2,42,7,10,2
0,8,1,8,2,16,7,10,2
0,11,1,3,2,15,41,10,1
0,48,1,5,2,16,29,10,0
0,74,4,10,2,69,7,10,0
0,49,1,10,2,69,152,10,1
0,57,1,8,2,49,35,10,1
0,57,1,8,2,69,35,10,1
0,75,7,3,2,42,7,10,2
0,2,1,10,2,16,29,10,1
0,67,1,8,2,16,7,10,0
0,19,1,10,2,16,35,10,1
0,27,1,8,2,16,7,10,0
0,75,1,8,2,16,7,10,1
0,27,1,10,2,16,7,10,0
0,45,1,3,2,21,90,10,1
0,20,1,10,2,16,35,11,0
0,50,5,8,2,69,36,11,1
0,9,0,10,2,16,7,11,0
0,66,1,10,2,16,29,11,1
0,59,1,10,2,16,7,11,3
5,13,5,10,2,16,36,11,1
0,1,1,10,2,69,35,11,0
0,75,5,8,2,16,29,11,0
0,8,1,10,2,85,151,11,1
0,49,1,3,2,69,35,11,3
0,2,1,10,2,16,7,11,0
0,5,1,10,2,16,7,11,0
0,76,1,8,2,16,7,11,0
0,5,4,3,2,16,36,11,1
0,76,7,8,2,42,7,11,2
0,72,5,8,2,16,36,11,0
0,64,1,3,5,84,144,12,1
0,46,1,8,5,16,35,12,3
0,58,4,10,5,42,7,12,1
0,75,5,8,5,16,36,12,0
0,33,1,3,5,16,7,12,1
0,17,7,3,5,21,42,12,1
0,58,7,12,5,42,46,12,1
0,2,1,10,5,16,7,12,0
0,8,1,10,5,16,7,12,0
0,55,7,8,5,100,7,12,1
0,43,1,10,5,42,7,12,0
0,58,1,10,5,16,7,12,0
0,8,1,10,5,16,7,12,0
0,20,1,8,5,42,7,12,1
0,63,4,3,5,38,152,12,1
0,58,4,10,0,42,7,13,0
5,51,5,8,0,26,36,13,0
0,28,1,8,0,16,7,13,1
0,57,4,10,0,38,29,13,0
0,9,1,8,0,16,7,13,0
0,58,1,10,0,16,7,13,3
0,14,5,3,0,15,92,13,1
0,76,5,10,0,16,36,13,0
0,43,5,3,0,21,34,13,1
0,26,1,8,0,69,35,13,1
0,29,1,8,0,16,7,13,0
0,18,1,5,0,16,35,13,1
0,9,1,8,0,16,7,13,0
0,60,1,8,0,14,22,14,1
0,72,1,3,0,22,3,14,1
0,9,1,0,0,16,7,14,2
0,60,1,8,0,16,35,14,2
0,20,1,10,0,16,7,14,1
0,15,5,3,0,16,7,14,1
0,47,1,8,0,85,7,14,1
5,59,1,10,0,16,7,14,0
0,2,1,10,0,44,152,14,0
0,5,1,10,0,16,7,14,1
0,59,1,4,0,69,35,14,0
5,59,1,10,0,16,7,14,0
0,71,1,8,0,42,29,15,1
0,56,4,10,0,16,7,15,1
0,57,1,3,0,42,29,15,1
0,38,1,8,0,84,61,15,1
0,54,1,8,0,69,35,15,0
0,74,1,3,0,16,7,15,1
0,64,1,8,0,16,7,15,1
0,12,5,3,0,16,36,15,2
0,42,1,10,0,16,35,15,0
0,3,1,8,0,16,7,15,0
0,28,1,8,0,49,35,15,0
0,15,1,8,0,16,7,15,1
0,72,1,3,0,16,35,16,1
0,2,1,10,0,16,7,16,0
0,71,1,3,0,16,35,16,1
0,35,7,3,0,42,46,16,1
0,28,1,4,0,49,35,16,0
0,9,1,3,0,16,22,16,2
5,20,1,8,0,42,22,16,0
0,69,1,8,0,16,35,16,0
0,27,1,8,0,16,7,16,0
0,22,1,8,0,22,3,16,3
0,19,1,3,0,84,7,16,0
0,2,1,10,0,16,35,16,0
0,44,1,10,0,16,7,16,1
0,19,1,8,0,49,35,16,0
0,58,1,8,0,16,7,16,1
0,36,1,3,0,16,35,17,1
0,22,7,10,0,42,29,17,1
0,51,1,3,0,21,21,17,1
0,10,4,3,0,15,145,17,1
0,27,1,10,0,42,7,17,1
0,35,1,3,0,16,35,17,1
0,54,1,8,0,16,7,17,0
0,13,4,8,0,16,36,17,0
0,37,1,8,0,16,35,17,2
0,24,1,10,0,42,7,17,0
0,74,1,3,0,14,3,18,1
0,44,4,3,0,42,7,18,3
0,58,4,10,0,16,7,18,1
5,23,1,3,0,42,22,18,3
0,21,1,8,0,16,35,18,2
0,5,4,3,0,42,7,18,1
5,32,1,8,0,16,35,18,0
0,17,1,10,0,16,35,18,1
0,64,1,8,0,16,7,18,1
0,56,1,10,0,87,3,18,2
0,54,1,4,0,16,7,18,0
0,10,1,3,4,21,10,19,2
0,64,1,10,4,40,22,19,1
0,6,4,10,4,16,35,19,1
0,58,1,10,4,84,35,19,1
0,11,1,8,4,16,29,19,1
0,67,1,3,4,16,35,19,1
0,49,1,8,4,23,35,19,1
0,55,1,3,4,16,35,19,1
0,64,1,3,4,42,7,19,1
0,47,1,3,4,84,35,19,1
0,43,1,3,4,16,7,19,1
0,2,1,8,4,16,7,19,1
0,70,1,10,4,16,7,19,1
0,71,4,8,4,16,35,19,0
0,73,1,8,4,16,7,20,1
0,44,1,8,4,16,35,20,2
0,21,1,3,4,84,22,20,2
0,50,4,10,4,42,29,20,1
0,67,1,10,4,16,35,20,0
5,32,1,10,4,16,35,20,1
0,73,1,5,4,42,7,20,1
0,64,5,3,4,16,35,20,1
0,9,1,14,4,38,22,20,0
0,6,4,4,4,42,29,20,1
0,7,1,3,4,84,35,20,2
0,2,5,10,4,16,36,21,1
6,45,1,6,4,77,46,21,0
0,76,1,8,4,16,35,21,0
0,17,1,3,4,14,22,21,3
0,20,1,10,4,16,7,21,1
0,49,1,10,4,17,35,21,0
0,53,7,3,4,84,79,21,1
0,19,1,8,4,16,35,21,1
0,53,1,3,4,15,87,21,1
0,2,1,3,4,16,35,21,2
0,15,1,10,4,48,3,21,1
0,60,1,10,4,16,35,22,1
0,2,1,8,4,16,35,22,0
0,75,5,8,4,16,7,22,0
0,14,1,3,4,16,35,22,2
0,12,1,10,4,15,66,22,2
0,47,6,3,4,16,152,22,1
0,47,5,3,4,16,152,22,1
0,46,1,8,4,16,35,22,1
0,20,1,8,4,69,35,22,0
0,7,5,8,4,16,7,22,0
0,44,1,10,4,16,35,22,1
0,52,1,10,4,16,7,22,2
0,14,1,3,4,42,7,22,3
0,46,5,8,4,16,36,22,1
0,11,1,10,4,16,35,23,0
0,58,1,8,4,16,35,23,1
0,21,1,10,4,16,7,23,0
0,7,4,10,4,16,7,23,1
0,72,1,3,4,16,29,23,3
1,38,1,10,1,84,0,0,1
0,26,5,2,1,84,0,0,1
2,76,1,3,1,69,0,1,1
4,22,5,3,1,84,0,2,0
0,13,7,3,1,15,0,3,1
0,14,5,3,1,21,0,5,1
0,55,7,3,3,21,0,7,1
0,66,1,3,3,21,0,7,2
0,3,1,3,3,21,0,8,1
4,20,7,3,3,85,0,9,2
0,73,1,3,3,41,0,9,1
0,6,1,8,3,15,0,9,1
0,11,1,3,2,15,0,10,1
0,49,1,10,2,69,0,10,1
0,45,1,3,2,21,0,10,1
0,8,1,10,2,85,0,11,1
0,64,1,3,5,84,0,12,1
0,17,7,3,5,21,0,12,1
0,14,5,3,0,15,0,13,1
0,43,5,3,0,21,0,13,1
0,38,1,8,0,84,0,15,1
0,51,1,3,0,21,0,17,1
0,10,4,3,0,15,0,17,1
0,10,1,3,4,21,0,19,2
0,53,7,3,4,84,0,21,1
0,53,1,3,4,15,0,21,1
0,12,1,10,4,15,0,22,2
0,35,1,3,1,84,90,0,1
0,71,5,3,1,69,152,0,3
0,57,4,8,1,38,29,0,2
0,2,4,10,1,16,7,0,2
0,76,1,5,1,16,29,0,0
0,26,1,3,1,16,7,0,3
0,2,1,10,1,16,35,0,1
0,76,1,10,1,16,35,0,2
0,17,1,3,1,84,152,0,1
0,2,0,3,1,16,22,0,3
5,59,4,10,1,38,29,0,1
0,17,1,3,1,101,90,1,1
0,72,1,10,1,23,35,1,1
0,49,1,8,1,69,35,1,1
0,55,4,6,1,23,7,1,2
0,35,1,3,1,16,35,1,1
0,40,1,10,1,69,35,1,0
0,18,1,8,1,84,35,1,1
0,64,1,10,1,16,29,1,3
0,60,1,8,1,16,35,1,3
0,2,1,10,1,16,7,2,1
0,31,1,10,1,16,35,2,1
0,40,1,5,1,16,35,2,0
2,24,5,3,1,84,29,2,1
0,56,7,3,1,84,92,2,1
0,18,1,10,1,84,35,2,1
0,55,4,8,1,38,28,2,2
0,20,1,10,1,16,35,3,1
5,13,4,8,1,16,36,3,1
0,20,1,8,1,16,7,3,2
0,59,1,3,1,84,35,3,1
0,26,1,8,1,69,35,3,0
0,24,5,10,1,16,36,3,1
0,11,4,8,1,69,35,3,0
0,47,5,10,1,87,36,4,0
6,69,5,3,1,16,152,4,3
0,3,1,10,1,16,35,4,0
0,12,5,10,1,16,36,4,1
0,56,1,10,1,16,7,4,0
0,77,1,6,1,69,35,4,1
5,36,4,4,1,16,35,4,0
0,70,1,10,1,16,7,5,0
0,64,1,8,1,16,7,5,1
0,38,5,10,1,16,36,5,1
0,73,1,4,3,16,35,6,3
0,27,1,10,3,22,3,6,3
0,44,1,10,3,16,35,6,1
0,75,1,8,3,16,35,7,1
0,47,1,8,3,16,35,7,0
0,10,4,11,3,84,152,7,1
0,7,1,8,3,69,35,7,0
0,43,1,10,3,16,35,7,0
0,15,1,3,3,42,22,7,1
0,54,1,8,3,69,7,7,1
0,64,1,3,3,39,17,7,1
0,31,1,10,3,69,35,8,1
5,13,5,8,3,16,152,8,1
0,33,4,10,3,16,7,8,0
0,43,7,8,3,21,42,8,3
0,19,1,8,3,49,35,8,1
0,64,6,10,3,16,7,8,0
0,54,0,3,3,16,152,8,1
0,62,1,3,3,8,136,8,1
0,0,1,3,3,15,152,8,1
5,33,4,8,3,42,7,8,0
0,59,5,8,3,69,36,9,0
0,66,1,10,3,16,7,9,1
0,5,7,3,3,16,46,9,1
0,2,1,8,3,42,7,9,1
0,64,1,10,3,16,7,9,0
0,33,4,3,3,16,7,9,1
0,41,1,3,3,15,8,9,3
0,12,7,8,3,16,46,9,1
0,24,7,10,3,42,7,9,1
0,10,1,8,3,42,7,9,1
0,70,1,10,3,16,7,9,1
0,70,1,10,2,16,7,10,0
0,58,1,10,2,16,7,10,0
0,49,7,10,2,16,29,10,1
0,60,1,8,2,16,35,10,1
0,2,6,3,2,16,7,10,2
0,15,4,3,2,42,7,10,2
0,19,5,5,2,16,35,10,1
0,58,1,10,2,16,7,10,0
0,9,1,8,2,16,7,10,0
0,10,1,7,2,42,7,10,1
0,8,1,8,2,16,35,10,0
0,48,1,3,2,8,85,10,2
5,33,5,8,2,16,152,10,0
0,58,4,3,2,42,7,10,1
0,32,5,3,2,49,152,10,1
0,15,4,3,2,42,7,10,1
0,58,1,8,2,16,7,10,0
0,57,4,5,2,16,3,10,3
0,76,1,8,2,100,7,10,0
0,27,1,10,2,16,35,10,0
0,75,1,8,2,16,35,11,2
0,20,7,3,2,42,46,11,1
0,2,1,8,2,16,7,11,0
0,73,7,10,2,42,7,11,1
0,49,1,8,2,69,7,11,1
0,9,1,10,2,16,7,11,1
0,24,4,3,2,42,29,11,1
0,70,1,8,5,16,7,12,1
0,57,1,8,5,16,7,12,2
0,2,1,8,5,16,7,12,0
0,19,4,3,5,38,7,12,2
0,31,1,3,5,16,35,12,1
0,56,1,3,5,84,35,12,2
0,74,4,10,5,42,29,12,1
0,23,5,3,5,16,36,12,2
6,20,1,8,5,16,7,12,0
0,71,5,10,5,16,36,12,0
0,8,0,10,5,16,7,12,1
0,46,1,3,5,14,22,12,3
0,28,1,8,5,16,35,12,3
0,21,1,8,5,16,7,12,2
0,43,5,3,0,15,8,13,1
0,60,1,3,0,42,22,13,2
0,4,5,10,0,16,29,13,1
0,43,1,10,0,42,7,13,1
0,64,1,3,0,15,8,13,1
0,77,5,4,0,97,146,13,1
0,12,1,10,0,69,35,13,1
0,31,1,3,0,15,86,13,1
0,72,1,8,0,16,35,13,0
0,58,1,8,0,16,7,13,0
0,31,1,10,0,49,35,13,1
0,36,5,3,0,16,152,13,1
0,2,1,8,0,16,7,13,1
0,55,4,10,0,42,36,13,1
0,67,1,10,0,16,7,13,1
0,33,4,3,0,103,7,13,1
0,6,1,3,0,16,3,14,2
0,67,5,10,0,42,7,14,1
0,8,1,6,0,16,7,14,0
0,59,5,8,0,16,36,14,0
0,71,1,5,0,16,29,14,1
0,45,1,10,0,42,29,14,3
0,1,1,3,0,15,139,14,1
0,20,1,8,0,14,22,14,3
0,76,1,8,0,16,35,14,0
0,24,5,3,0,16,7,14,0
0,11,1,3,0,16,7,14,1
0,54,1,3,0,21,8,15,2
0,22,2,3,0,16,7,15,1
5,33,1,10,0,26,35,15,1
0,19,6,10,0,69,22,15,1
0,20,1,3,0,42,7,15,1
0,59,1,3,0,16,35,15,2
0,5,1,8,0,16,29,15,1
5,59,5,8,0,16,36,15,0
0,63,5,8,0,42,7,15,3
0,30,4,8,0,16,7,15,0
0,31,5,3,0,42,7,15,1
